Common,Species,lon,lat,Country,State/Province,Year
Fox,Vulpes vulpes,-2.67762,53.35995,United Kingdom,England,1966
Fox,Vulpes vulpes,0.03224,51.38891,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.5456,53.13179,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.57105,51.549,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.54274,51.59409,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.51827,50.97403,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.93578,53.01104,United Kingdom,England,1966
Fox,Vulpes vulpes,1.31444,52.63998,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.61007,53.36481,United Kingdom,England,1966
Fox,Vulpes vulpes,1.43029,52.20181,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.37712,53.36128,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.5386,51.24343,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.57893,53.28406,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.30117,50.85076,United Kingdom,England,1966
Fox,Vulpes vulpes,0.71023,51.18631,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.59053,51.53169,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.35992,51.29358,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.85515,50.96031,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.48399,53.28436,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.62886,51.55769,United Kingdom,England,1966
Fox,Vulpes vulpes,0.46779,52.83059,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.96599,50.66916,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.31067,51.43309,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.82365,51.16085,United Kingdom,England,1966
Fox,Vulpes vulpes,0.05897,51.98195,United Kingdom,England,1966
Fox,Vulpes vulpes,0.83995,51.20122,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.02279,51.08282,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.4937,51.06379,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.39163,54.12073,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.6405,50.84276,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.37632,53.27139,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.78709,51.1141,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.92874,51.47357,United Kingdom,England,1966
Fox,Vulpes vulpes,0.41832,51.89418,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.59672,52.403,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.12496,51.05879,United Kingdom,England,1966
Fox,Vulpes vulpes,0.23377,51.54262,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.74383,52.46716,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.69943,52.50302,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.53463,50.6051,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.50952,52.35854,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.67217,52.20627,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.22376,52.74358,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.29876,51.81075,United Kingdom,England,1966
Fox,Vulpes vulpes,0.75353,52.97043,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.34024,51.5409,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.79301,51.38836,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.07821,50.84088,United Kingdom,England,1966
Fox,Vulpes vulpes,0.4876,51.03836,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.67762,53.35995,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.95184,50.66916,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.12134,50.5522,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.59822,55.46867,United Kingdom,England,1966
Fox,Vulpes vulpes,0.37098,51.8232,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.95184,50.66916,United Kingdom,England,1966
Fox,Vulpes vulpes,1.03092,52.14081,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.56878,52.30483,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.31249,52.75312,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.71681,52.08951,United Kingdom,England,1966
Fox,Vulpes vulpes,0.93085,51.27993,United Kingdom,England,1966
Fox,Vulpes vulpes,0.53692,51.80625,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.68798,52.60029,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.92141,51.93698,United Kingdom,England,1966
Fox,Vulpes vulpes,0.82017,52.96437,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.82383,54.52566,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.15003,50.69605,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.23034,52.61105,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.21609,51.20401,United Kingdom,England,1966
Fox,Vulpes vulpes,0.88227,51.19119,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.46362,51.60328,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.30921,52.45086,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.22488,52.68066,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.88663,52.93159,United Kingdom,England,1966
Fox,Vulpes vulpes,1.26519,51.34303,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.89074,52.58426,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.95185,50.65117,United Kingdom,England,1966
Fox,Vulpes vulpes,-5.12637,50.09646,United Kingdom,England,1966
Fox,Vulpes vulpes,0.57307,51.54915,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.05142,51.15474,United Kingdom,England,1966
Fox,Vulpes vulpes,1.10493,52.36372,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.75825,50.91671,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.38995,52.51082,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.02313,52.2666,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.64138,52.39498,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.05402,53.05699,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.34966,51.7419,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.44418,51.71092,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.52737,53.36071,United Kingdom,England,1966
Fox,Vulpes vulpes,-4.25821,50.36845,United Kingdom,England,1966
Fox,Vulpes vulpes,0.43001,51.30039,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.46741,52.19653,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.5456,53.13179,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.08971,52.77859,United Kingdom,England,1966
Fox,Vulpes vulpes,0.63018,51.53889,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.92843,52.70532,United Kingdom,England,1966
Fox,Vulpes vulpes,0.9423,51.23467,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.59021,51.56766,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.0651,50.71411,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1966
Fox,Vulpes vulpes,0.24708,51.81215,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.47325,51.31565,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.79435,54.33104,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.40916,51.06334,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.76988,51.2223,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.14389,50.94218,United Kingdom,England,1966
Fox,Vulpes vulpes,0.33179,51.62614,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1966
Fox,Vulpes vulpes,0.62511,52.4473,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.21774,51.41291,United Kingdom,England,1966
Fox,Vulpes vulpes,0.43088,52.52788,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.54396,50.8939,United Kingdom,England,1966
Fox,Vulpes vulpes,0.42129,52.48762,United Kingdom,England,1966
Fox,Vulpes vulpes,1.31336,52.00728,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.49245,50.83498,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.21523,52.39292,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.85243,50.4206,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.559,51.81031,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.07546,52.75151,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.37632,53.27139,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.44596,55.04574,United Kingdom,England,1966
Fox,Vulpes vulpes,0.85274,51.40777,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.68502,52.45803,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.44385,53.27565,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.96599,50.66017,United Kingdom,England,1966
Fox,Vulpes vulpes,0.31201,53.06975,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.05737,50.81824,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.12164,50.6691,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.60563,53.10504,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.75826,52.44294,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.35223,51.56209,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.92141,51.93698,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.37291,52.67255,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.40725,53.40984,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.15902,52.25767,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.37712,53.36128,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.60906,52.27495,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.02435,53.95958,United Kingdom,England,1966
Fox,Vulpes vulpes,0.0145,52.28844,United Kingdom,England,1966
Fox,Vulpes vulpes,0.8609,52.33841,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.59455,53.32893,United Kingdom,England,1966
Fox,Vulpes vulpes,0.44588,52.79733,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.86303,51.99986,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.22356,51.91647,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.52737,53.36071,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.69837,54.61813,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.67762,53.35995,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.30537,52.26761,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.31504,54.46094,United Kingdom,England,1966
Fox,Vulpes vulpes,0.80911,51.39983,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.88189,51.03251,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.69768,51.34151,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.53056,53.14072,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.51296,51.5133,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.66468,55.09147,United Kingdom,England,1966
Fox,Vulpes vulpes,0.49738,51.08762,United Kingdom,England,1966
Fox,Vulpes vulpes,0.02903,51.64076,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.36789,52.28257,United Kingdom,England,1966
Fox,Vulpes vulpes,0.46989,52.8283,United Kingdom,England,1966
Fox,Vulpes vulpes,1.32073,52.59618,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.31312,51.76417,United Kingdom,England,1966
Fox,Vulpes vulpes,1.15591,51.84072,United Kingdom,England,1966
Fox,Vulpes vulpes,0.69252,51.98265,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.67762,53.35995,United Kingdom,England,1966
Fox,Vulpes vulpes,0.2736,51.61829,United Kingdom,England,1966
Fox,Vulpes vulpes,0.27904,51.43833,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.4591,52.58328,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.3557,51.0165,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.01413,52.18463,United Kingdom,England,1966
Fox,Vulpes vulpes,0.7143,52.34187,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.18324,55.42427,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1966
Fox,Vulpes vulpes,0.95083,50.91964,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.11345,51.60099,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.68526,52.42417,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.37217,51.91844,United Kingdom,England,1966
Fox,Vulpes vulpes,0.01827,51.39814,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.28242,52.77991,United Kingdom,England,1966
Fox,Vulpes vulpes,0.44588,52.79733,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.98412,51.57297,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.52737,53.36071,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.23154,55.57694,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.69275,51.16544,United Kingdom,England,1966
Fox,Vulpes vulpes,0.93669,52.48493,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.68526,52.42417,United Kingdom,England,1966
Fox,Vulpes vulpes,0.67696,51.10613,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.22867,55.08273,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.57558,53.12292,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.84721,52.36845,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.93068,52.90428,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.45366,52.12455,United Kingdom,England,1966
Fox,Vulpes vulpes,0.81547,51.62003,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.90212,52.27804,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.35477,51.38227,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.92311,50.92993,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.95052,51.91901,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.55248,52.46659,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.95052,51.91901,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.92586,51.28921,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.59154,53.51088,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.39317,51.96201,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.7108,53.80436,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.86303,51.99986,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.3416,51.78146,United Kingdom,England,1966
Fox,Vulpes vulpes,0.05913,51.66721,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.76292,55.69823,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.91134,50.83336,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.66238,52.37119,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.61597,52.28852,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.01233,52.26553,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.59659,52.39401,United Kingdom,England,1966
Fox,Vulpes vulpes,-4.18114,50.37442,United Kingdom,England,1966
Fox,Vulpes vulpes,0.96686,51.17108,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.38494,51.7116,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.51611,53.09572,United Kingdom,England,1966
Fox,Vulpes vulpes,-0.52889,50.92069,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.37217,51.91844,United Kingdom,England,1966
Fox,Vulpes vulpes,0.87582,51.31727,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.96599,50.66017,United Kingdom,England,1966
Fox,Vulpes vulpes,0.32888,51.85102,United Kingdom,England,1966
Fox,Vulpes vulpes,-1.96599,50.66916,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.37632,53.27139,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.71593,50.92633,United Kingdom,England,1966
Fox,Vulpes vulpes,0.01498,51.64999,United Kingdom,England,1966
Fox,Vulpes vulpes,-2.61335,51.47685,United Kingdom,England,1966
Fox,Vulpes vulpes,-3.68364,57.2459,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.3374,56.83679,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.86027,55.80568,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.37263,56.22992,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.52478,55.47025,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.59548,55.22157,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.49932,55.31796,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.55871,55.5055,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-2.8677,55.65496,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.15609,55.73345,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.77809,55.75298,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-5.22811,56.32575,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.90767,55.79597,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.60675,55.51347,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-2.90368,56.86314,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.66384,57.17428,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.54252,55.25415,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.61602,55.4144,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.79236,55.71682,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-5.53196,57.50416,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.49658,55.52476,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.08863,57.58035,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-2.35728,55.45084,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.62078,55.48621,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.84837,55.55423,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.52823,55.52411,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.54058,55.46992,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.87622,55.80544,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.84214,56.76746,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.5716,55.46028,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-5.48332,57.69429,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.24255,55.94826,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.84475,55.8149,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.55638,55.46959,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.49441,55.74052,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.4785,55.48917,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.79033,55.75662,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.60497,55.48654,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.52535,55.47922,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.36228,57.07011,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.97415,55.84884,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-2.45679,57.20245,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.3374,56.83679,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.58681,55.45097,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.88868,55.73335,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.78085,57.19963,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.95774,55.84012,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.49601,55.51578,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.92361,55.79572,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.6318,55.41406,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-2.73616,56.68456,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.4952,55.85559,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.81285,55.81538,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.34826,55.42882,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.06977,57.53605,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.5558,55.46061,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.58212,55.37916,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.92228,55.76878,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.85635,57.05478,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.62916,55.61187,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.58814,56.5643,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.54655,55.31699,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.55754,55.48754,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.43844,55.22481,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.31669,55.42942,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.49537,55.25512,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.92184,55.7598,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.49431,55.48885,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.62376,55.53109,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.3374,56.83679,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-2.05964,57.24818,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-5.31013,57.63603,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.51223,55.27275,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.47196,55.76344,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.48075,55.52508,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.49431,55.48885,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.5377,55.42504,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.5127,55.68914,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.3374,56.83679,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.49374,55.47987,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.06511,56.77203,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-4.50955,55.47955,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.07802,57.22111,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-5.39456,57.64277,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.39224,56.7688,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-2.41873,57.49452,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-3.39224,56.7688,United Kingdom,Scotland,1966
Fox,Vulpes vulpes,-5.15997,51.85859,United Kingdom,Wales,1966
Fox,Vulpes vulpes,-3.37411,51.87503,United Kingdom,Wales,1966
Fox,Vulpes vulpes,-4.8563,51.65051,United Kingdom,Wales,1966
Fox,Vulpes vulpes,-3.8911,53.12348,United Kingdom,Wales,1966
Fox,Vulpes vulpes,-4.11902,52.88003,United Kingdom,Wales,1966
Fox,Vulpes vulpes,-3.11837,52.68691,United Kingdom,Wales,1966
